RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,Discount,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaysToComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
103,643,3/24/2011,3/1/2011,21,4200,0.07,200,3906,Monica Brumfield,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Gurnee,60031,Illinois,Central,3/25/2011,1,Development - Big Data,Development,Java,Jacob Manziel,Josh Martinez,57,1,0.72
104,644,4/30/2012,4/1/2012,5,625,0.01,125,618.75,Bill Rawles,"Staples, Inc.",Consumer Services,Other Specialty Stores,Auburn,13021,New York,East,5/1/2012,1,Training - Development,Training,SQL,Ava Wilson,Allen Young,67,1,0.46
105,645,12/2/2009,12/1/2009,42,6720,0.05,160,6384,Harold Rosenblatt,Apple Inc.,Technology,Computer Manufacturing,Lafayette,47905,Indiana,Central,12/4/2009,2,Development - Java,Development,Strategy,Ava Wilson,Josh Martinez,67,1,0.58
106,646,11/21/2009,11/1/2009,18,2520,0.01,140,2494.8,Duane Kennedy,"Discovery Communications, Inc.",Consumer Services,Television Services,Lake Jackson,77566,Texas,Central,11/22/2009,1,Development - Front End Web,Development,.Net,Sophia Dixon,Josh Martinez,71,1,0.49
107,678,2/26/2010,2/1/2010,44,4840,0.07,110,4501.2,Dorothy Miner,"Charter Communications, Inc.",Consumer Services,Television Services,Rockford,61107,Illinois,Central,2/26/2010,0,Development - Python,Development,Python,Abigail Young,Josh Martinez,50,1,0.55
108,706,9/8/2011,9/1/2011,42,5040,0.05,120,4788,Sarah Cortes,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,Maplewood,55119,Minnesota,Central,9/10/2011,2,Development - Business Logic,Development,Scala,Sophia Dixon,Josh Martinez,71,1,0.41
109,710,1/1/2010,1/1/2010,42,6720,0.01,160,6652.8,Susan Tillman,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Ocoee,34761,Florida,South,1/5/2010,4,Development - Java,Development,Strategy,Sophia Dixon,Frank Mitchell,71,1,0.56
110,710,1/1/2010,1/1/2010,11,1375,0.09,125,1251.25,Susan Tillman,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Ocoee,34761,Florida,South,1/3/2010,2,Training - SQL,Training,Python,Isabella Douglas,Frank Mitchell,75,1,0.4
111,710,1/1/2010,1/1/2010,29,4350,0.02,150,4263,Susan Tillman,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Ocoee,34761,Florida,South,1/5/2010,4,Consulting - Strategy,Consulting,.Net,Isabella Douglas,Frank Mitchell,75,1,0.5
112,738,3/1/2010,3/1/2010,7,1190,0.04,170,1142.4,Caroline Hernandez,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,White Plains,10605,New York,East,3/3/2010,2,Development - .Net,Development,PHP,Michael Alister,Allen Young,68,1,0.6
113,738,3/1/2010,3/1/2010,31,3410,0.08,110,3137.2,Caroline Hernandez,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,White Plains,10605,New York,East,3/2/2010,1,Development - Python,Development,Market Research,Liam Franklin,Allen Young,52,1,0.53
114,740,7/15/2011,7/1/2011,6,1200,0.09,200,1092,Thomas Weimer,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Sheboygan,53081,Wisconsin,Central,7/15/2011,0,Development - Scala,Development,.Net,Isabella Douglas,Josh Martinez,75,1,0.63
115,769,6/1/2010,6/1/2010,37,5550,0.02,150,5439,Roy Flanagan,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Munster,46321,Indiana,Central,6/2/2010,1,Consulting - Strategy,Consulting,Database,Mia Moore,Josh Martinez,51,1,0.66
116,771,6/16/2011,6/1/2011,18,1980,0.08,110,1821.6,Darrin Castell,Texas Instruments Incorporated,Technology,Semiconductors,Henderson,42420,Kentucky,South,6/17/2011,1,Development - Python,Development,Business Logic,Mason Gibson,Frank Mitchell,71,1,0.35
117,772,4/16/2010,4/1/2010,35,5950,0.08,170,5474,Pamela Boeckenhauer,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Oceanside,11572,New York,East,4/18/2010,2,Development - .Net,Development,Business Logic,Daniel Tusk,Allen Young,45,1,0.74
118,772,4/16/2010,4/1/2010,25,2750,0.1,110,2475,Pamela Boeckenhauer,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Oceanside,11572,New York,East,4/18/2010,2,Development - PHP,Development,Java,Madison Hill,Allen Young,58,1,0.47
119,773,9/25/2010,9/1/2010,38,5700,0.06,150,5358,Helen Zewe,"Alexion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Merrillville,46410,Indiana,Central,9/26/2010,1,Consulting - Market Research,Consulting,Strategy,Ethan Bird,Josh Martinez,60,1,0.6
120,774,12/3/2011,12/1/2011,17,2890,0.03,170,2803.3,Sibella Zandusky,Liberty Media Corporation,Consumer Services,Broadcasting,Albany,97321,Oregon,West,12/5/2011,2,Development - .Net,Development,SQL,Alexander Edison,Bob Turner,70,1,0.59
121,775,3/17/2011,3/1/2011,35,4900,0.1,140,4410,Peter Burns,NXP Semiconductors N.V.,Technology,Semiconductors,Watertown,2471,MA,East,3/18/2011,1,Development - Database,Development,Python,Madison Hill,Allen Young,58,1,0.59
122,775,3/17/2011,3/1/2011,8,960,0.1,120,864,Peter Burns,NXP Semiconductors N.V.,Technology,Semiconductors,Wellesley,2457,MA,East,3/19/2011,2,Development - Business Logic,Development,Database,Liam Franklin,Allen Young,52,1,0.57
123,801,2/17/2012,2/1/2012,20,2400,0.03,120,2328,Thais Roper,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Poinciana,34759,Florida,South,2/20/2012,3,Development - Business Logic,Development,Java,Isabella Douglas,Frank Mitchell,75,1,0.38
124,802,1/4/2011,1/1/2011,33,5280,0.08,160,4857.6,Kean French,"Automatic Data Processing, Inc.",Technology,EDP Services,Lima,45801,Ohio,East,1/6/2011,2,Development - Java,Development,Python,Abigail Young,Allen Young,50,1,0.69
125,802,1/4/2011,1/1/2011,2,300,0.09,150,273,Kean French,"Automatic Data Processing, Inc.",Technology,EDP Services,Lima,45801,Ohio,East,1/4/2011,0,Consulting - Strategy,Consulting,.Net,Abigail Young,Allen Young,50,1,0.67
126,805,7/4/2011,7/1/2011,39,4875,0.02,125,4777.5,Toby Seio,"Alexion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Gallatin,37066,Tennessee,South,7/6/2011,2,Training - SQL,Training,.Net,Elizabeth Carter,Frank Mitchell,52,1,0.58
127,807,11/23/2010,11/1/2010,45,4950,0.01,110,4900.5,Neola Wilson,DISH Network Corporation,Consumer Services,Television Services,Joliet,60432,Illinois,Central,11/24/2010,1,Development - Python,Development,Java,Elizabeth Carter,Josh Martinez,52,1,0.53
128,807,11/23/2010,11/1/2010,32,4480,0.04,140,4300.8,Neola Wilson,DISH Network Corporation,Consumer Services,Television Services,Joliet,60432,Illinois,Central,11/24/2010,1,Development - Database,Development,Javascript,Olivia Sullivan,Josh Martinez,53,1,0.62
129,832,4/18/2012,4/1/2012,7,770,0.02,110,754.6,Alice Page,"Charter Communications, Inc.",Consumer Services,Television Services,Kearns,84118,Utah,West,4/22/2012,4,Development - Python,Development,.Net,Ethan Bird,Bob Turner,60,1,0.45
130,833,2/12/2009,2/1/2009,1,160,0.03,160,155.2,Olvera Holt,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Kenosha,53142,Wisconsin,Central,2/13/2009,1,Development - Java,Development,SQL,Madison Hill,Josh Martinez,58,1,0.64
131,834,5/22/2009,5/1/2009,15,2250,0.01,150,2227.5,Eugene Liston,Liberty Media Corporation,Consumer Services,Broadcasting,Aurora,80013,Colorado,West,5/23/2009,1,Consulting - Strategy,Consulting,Front End Web,Isabella Douglas,Bob Turner,75,1,0.5
132,835,10/7/2011,10/1/2011,18,1980,0.02,110,1940.4,Duane Kennedy,"Discovery Communications, Inc.",Consumer Services,Television Services,Lancaster,75146,Texas,Central,10/8/2011,1,Development - Python,Development,Python,Emma Watson,Josh Martinez,67,1,0.39
133,837,6/14/2009,6/1/2009,11,1320,0.01,120,1306.8,Sean Andreada,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Dickinson,58601,North Dakota,Central,6/16/2009,2,Development - Business Logic,Development,Java,Elizabeth Carter,Josh Martinez,52,1,0.57
134,868,6/8/2012,6/1/2012,32,5440,0,170,5440,Carlos Kampe,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Park Ridge,60068,Illinois,Central,6/9/2012,1,Development - .Net,Development,SQL,Daniel Tusk,Josh Martinez,45,1,0.74
135,868,6/8/2012,6/1/2012,31,4650,0.04,150,4464,Carlos Kampe,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Park Ridge,60068,Illinois,Central,6/10/2012,2,Consulting - Business Model,Consulting,Java,Noah Smith,Josh Martinez,59,1,0.61
136,870,6/19/2010,6/1/2010,23,3910,0.04,170,3753.6,Valerie Bell,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Orlando,32839,Florida,South,6/19/2010,0,Development - .Net,Development,.Net,Liam Franklin,Frank Mitchell,52,1,0.69
137,871,11/14/2011,11/1/2011,17,2125,0.06,125,1997.5,David Glassco,"Whole Foods Market, Inc.",Consumer Services,Food Chains,Saratoga,95070,California,West,11/14/2011,0,Training - SQL,Training,Java,Sophia Dixon,Bob Turner,71,1,0.43
138,896,3/8/2010,3/1/2010,50,8000,0.01,160,7920,Edward Bzostek,"Equinix, Inc.",Public Utilities,Telecommunications Equipment,The Colony,75056,Texas,Central,3/8/2010,0,Development - Java,Development,Business Logic,Jacob Manziel,Josh Martinez,57,1,0.64
139,898,6/2/2010,6/1/2010,40,6000,0.03,150,5820,Sanjit Grace,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Hagerstown,21740,Maryland,East,6/4/2010,2,Consulting - Business Model,Consulting,Javascript,Daniel Tusk,Allen Young,45,1,0.7
140,898,6/2/2010,6/1/2010,26,3250,0.04,125,3120,Sanjit Grace,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Hagerstown,21740,Maryland,East,6/2/2010,0,Training - Javascript,Training,Strategy,Liam Franklin,Allen Young,52,1,0.58
141,900,9/30/2009,9/1/2009,29,4640,0.07,160,4315.2,Karen Jacobs,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Townsend,1469,MA,East,10/1/2009,1,Development - Java,Development,Business Logic,Sophia Dixon,Allen Young,71,1,0.56
142,902,7/26/2009,7/1/2009,10,1700,0.09,170,1547,Meg Norvell,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Joplin,64804,MO,Central,7/29/2009,3,Development - .Net,Development,Javascript,Ethan Bird,Josh Martinez,60,1,0.65
143,928,3/1/2011,3/1/2011,21,3570,0.06,170,3355.8,Anthony Hudgings,Intel Corporation,Technology,Semiconductors,Overland Park,66212,Kansas,Central,3/6/2011,5,Development - .Net,Development,Database,Emma Watson,Josh Martinez,67,1,0.61
144,928,3/1/2011,3/1/2011,26,3250,0.02,125,3185,Anthony Hudgings,Intel Corporation,Technology,Semiconductors,Overland Park,66212,Kansas,Central,3/3/2011,2,Training - SQL,Training,SQL,Alexander Edison,Josh Martinez,70,1,0.44
145,929,10/1/2012,10/1/2012,21,3150,0.04,150,3024,Luke Lonsdale,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,Chico,95928,California,West,10/4/2012,3,Consulting - Business Model,Consulting,PHP,Ethan Bird,Bob Turner,60,1,0.6
146,929,10/1/2012,10/1/2012,39,5460,0.04,140,5241.6,Luke Lonsdale,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,Chico,95928,California,West,10/3/2012,2,Development - Front End Web,Development,Big Data,Abigail Young,Bob Turner,50,1,0.64
147,930,12/16/2009,12/1/2009,22,2750,0.03,125,2667.5,Phillina Brown,The Priceline Group Inc.,Miscellaneous,Business Services,Winchester,22601,Virginia,South,12/17/2009,1,Training - SQL,Training,Tableau,Noah Smith,Frank Mitchell,59,1,0.53
148,930,12/16/2009,12/1/2009,11,1210,0,110,1210,Phillina Brown,The Priceline Group Inc.,Miscellaneous,Business Services,Winchester,22601,Virginia,South,12/16/2009,0,Development - Python,Development,Business Model,Liam Franklin,Frank Mitchell,52,1,0.53
149,933,8/4/2012,8/1/2012,15,2400,0.02,160,2352,Claudia Barton,Liberty Media Corporation,Consumer Services,Broadcasting,Quincy,62301,Illinois,Central,8/4/2012,0,Development - Java,Development,Market Research,Emma Watson,Josh Martinez,67,1,0.58
150,960,9/20/2009,9/1/2009,46,5750,0.07,125,5347.5,Jim Paige,"Kraft Foods Group, Inc.",Consumer Non-Durables,Packaged Foods,Fairborn,45324,Ohio,East,9/21/2009,1,Training - SQL,Training,Java,Elizabeth Carter,Allen Young,52,1,0.58
151,962,5/5/2009,5/1/2009,33,5280,0.06,160,4963.2,Mike Lanier,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Garden City,48135,Michigan,Central,5/7/2009,2,Development - Java,Development,Business Model,Ethan Bird,Josh Martinez,60,1,0.63
152,962,5/5/2009,5/1/2009,47,7990,0.08,170,7350.8,Mike Lanier,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Grand Rapids,49505,Michigan,Central,5/7/2009,2,Development - .Net,Development,Market Research,Mia Moore,Josh Martinez,51,1,0.7
153,964,5/19/2011,5/1/2011,50,8000,0.02,160,7840,Stefania Ober,"Mondelez International, Inc.",Consumer Non-Durables,Packaged Foods,Concord,3301,New Hampshire,East,5/21/2011,2,Development - Java,Development,Java,Noah Smith,Allen Young,59,1,0.63
154,964,5/19/2011,5/1/2011,4,480,0.02,120,470.4,Stefania Ober,"Mondelez International, Inc.",Consumer Non-Durables,Packaged Foods,New Bedford,2740,MA,East,5/21/2011,2,Development - Business Logic,Development,Java,Alexander Edison,Allen Young,70,1,0.42
155,965,5/14/2011,5/1/2011,42,5250,0.07,125,4882.5,Jas Jarboe,DISH Network Corporation,Consumer Services,Television Services,Xenia,45385,Ohio,East,5/21/2011,7,Training - Javascript,Training,Java,Daniel Tusk,Allen Young,45,1,0.64
156,967,6/20/2012,6/1/2012,6,900,0.03,150,873,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Chula Vista,91911,California,West,6/22/2012,2,Consulting - Strategy,Consulting,Business Model,Isabella Douglas,Bob Turner,75,1,0.5
157,967,6/20/2012,6/1/2012,42,5040,0.01,120,4989.6,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Chula Vista,91911,California,West,6/21/2012,1,Development - Business Logic,Development,Python,Isabella Douglas,Bob Turner,75,1,0.38
158,967,6/20/2012,6/1/2012,48,6000,0.01,125,5940,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Chula Vista,91911,California,West,6/23/2012,3,Training - Javascript,Training,SQL,Ava Wilson,Bob Turner,67,1,0.46
159,994,4/19/2009,4/1/2009,38,5320,0.06,140,5000.8,Kelly Thomas,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Garland,75043,Texas,Central,4/23/2009,4,Development - Database,Development,Tableau,Daniel Tusk,Josh Martinez,45,1,0.68
160,995,5/30/2011,5/1/2011,46,5750,0.03,125,5577.5,Neola Wilson,DISH Network Corporation,Consumer Services,Television Services,Joliet,60432,Illinois,Central,5/31/2011,1,Training - SQL,Training,Javascript,Madison Hill,Josh Martinez,58,1,0.54
161,998,11/25/2009,11/1/2009,16,1760,0.07,110,1636.8,Allen Creighton,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,Alton,62002,Illinois,Central,11/26/2009,1,Development - PHP,Development,Scala,Ethan Bird,Josh Martinez,60,1,0.45
162,999,9/4/2010,9/1/2010,6,1200,0.08,200,1104,Max Waldorf,"Staples, Inc.",Consumer Services,Other Specialty Stores,Radnor,19087,Pennsylvania,East,9/11/2010,7,Development - Big Data,Development,.Net,Elizabeth Carter,Allen Young,52,1,0.74
163,1027,6/2/2012,6/1/2012,19,2375,0.04,125,2280,Hallie Fritzler,Yahoo! Inc.,Technology,EDP Services,Coos Bay,97420,Oregon,West,6/4/2012,2,Training - Tableau,Training,Python,Jayden Hamilton,Bob Turner,71,1,0.43
164,1028,1/5/2009,1/1/2009,6,900,0.03,150,873,Matt Miller,PACCAR Inc.,Capital Goods,Auto Manufacturing,Fort Dodge,50501,Iowa,Central,1/6/2009,1,Consulting - Business Model,Consulting,Business Model,Sophia Dixon,Josh Martinez,71,1,0.53
165,1028,1/5/2009,1/1/2009,11,1650,0.01,150,1633.5,Matt Miller,PACCAR Inc.,Capital Goods,Auto Manufacturing,Fort Dodge,50501,Iowa,Central,1/7/2009,2,Consulting - Market Research,Consulting,PHP,Daniel Tusk,Josh Martinez,45,1,0.7
166,1031,8/31/2009,8/1/2009,34,5440,0,160,5440,Sanjit Grace,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Hagerstown,21740,Maryland,East,9/2/2009,2,Development - Java,Development,Javascript,Elizabeth Carter,Allen Young,52,1,0.68
167,1057,2/19/2012,2/1/2012,41,6150,0.09,150,5596.5,Anthony Patel,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Deer Park,77536,Texas,Central,2/21/2012,2,Consulting - Business Model,Consulting,Business Model,Liam Franklin,Josh Martinez,52,1,0.65
168,1058,4/25/2010,4/1/2010,3,450,0.07,150,418.5,Jim Nazzal,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Blacksburg,24060,Virginia,South,4/26/2010,1,Consulting - Market Research,Consulting,.Net,Madison Hill,Frank Mitchell,58,1,0.61
169,1059,2/26/2009,2/1/2009,22,3520,0.02,160,3449.6,Sean Andreada,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Dickinson,58601,North Dakota,Central,2/28/2009,2,Development - Java,Development,Java,William Bufont,Josh Martinez,62,1,0.61
170,1059,2/26/2009,2/1/2009,24,3840,0.03,160,3724.8,Sean Andreada,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Dickinson,58601,North Dakota,Central,2/27/2009,1,Development - Java,Development,Java,Jacob Manziel,Josh Martinez,57,1,0.64
171,1060,2/20/2010,2/1/2010,30,4800,0,160,4800,Harold McCarthy,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,Pendleton,97801,Oregon,West,2/22/2010,2,Development - Java,Development,Java,Alexander Edison,Bob Turner,70,1,0.56
172,1088,5/20/2012,5/1/2012,13,1950,0.1,150,1755,Muhammed Kamberova,Celgene Corporation,Health Care,Major Pharmaceuticals,Oakton,22124,Virginia,South,5/27/2012,7,Consulting - Business Model,Consulting,Python,Elizabeth Carter,Frank Mitchell,52,1,0.65
173,1095,8/21/2011,8/1/2011,28,3080,0.07,110,2864.4,Ed Yedwab,DISH Network Corporation,Consumer Services,Television Services,Surprise,85374,Arizona,West,8/23/2011,2,Development - Python,Development,Big Data,Mia Moore,Bob Turner,51,1,0.54
174,1127,9/18/2011,9/1/2011,48,6000,0.01,125,5940,Stuart Engle,The Priceline Group Inc.,Miscellaneous,Business Services,Grove City,43123,Ohio,East,9/19/2011,1,Training - SQL,Training,Business Model,Isabella Douglas,Allen Young,75,1,0.4
175,1154,2/14/2012,2/1/2012,44,5500,0.04,125,5280,Sylvia Gastineau,"Stericycle, Inc.",Basic Industries,Environmental Services,Mount Prospect,60056,Illinois,Central,2/16/2012,2,Training - Tableau,Training,Business Model,Jacob Manziel,Josh Martinez,57,1,0.54
176,1154,2/14/2012,2/1/2012,11,1375,0.25,125,1031.25,Sylvia Gastineau,"Stericycle, Inc.",Basic Industries,Environmental Services,Mount Prospect,60056,Illinois,Central,2/16/2012,2,Training - Javascript,Training,Business Logic,Elizabeth Carter,Josh Martinez,52,1,0.58
177,1154,2/14/2012,2/1/2012,23,4600,0.02,200,4508,Thea Hughes,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Derry,3038,New Hampshire,East,2/16/2012,2,Development - Scala,Development,Tableau,Ethan Bird,Allen Young,60,1,0.7
178,1154,2/14/2012,2/1/2012,7,1190,0.01,170,1178.1,Thea Hughes,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Stamford,6903,Connecticut,East,2/15/2012,1,Development - .Net,Development,Javascript,Emma Watson,Allen Young,67,1,0.61
179,1185,8/23/2012,8/1/2012,7,770,0.09,110,700.7,Ionia Barroso,CA Inc.,Technology,Computer Software: Prepackaged Software,Bessemer,35020,Alabama,South,8/27/2012,4,Development - Python,Development,Java,Michael Alister,Frank Mitchell,68,1,0.38
